SK_ID_CURR,TARGET,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN
101201,1,F,N,Y,2
101202,0,F,Y,N,3
101203,0,F,N,Y,0
101205,0,F,Y,N,2
101206,0,F,N,N,0
101207,0,F,N,N,0
101208,0,F,N,Y,0
101209,0,F,Y,N,0
101210,0,F,N,Y,0
101212,0,F,N,N,1
101215,0,F,N,Y,1
101216,0,M,Y,Y,0
101217,0,F,N,Y,0
101218,0,M,Y,Y,0
101219,0,F,Y,N,0
101220,0,F,N,Y,1
101221,0,F,N,N,1
101222,0,F,Y,N,0
101224,0,M,N,Y,0
101226,0,F,N,N,2
101227,0,F,Y,Y,0
101228,0,F,N,N,3
101229,0,F,N,N,0
101230,0,F,Y,Y,1
101231,1,F,Y,Y,0
101232,0,F,N,Y,1
101234,0,F,Y,Y,1
101236,0,F,N,Y,0
101238,0,F,Y,N,1
101239,0,M,Y,Y,1
101240,0,M,N,N,0
101241,0,F,Y,Y,3
101242,0,F,Y,Y,1
101245,1,M,N,Y,1
101246,0,F,N,Y,0
101247,0,F,N,Y,0
101248,0,F,N,N,1
101249,0,F,N,Y,0
101250,0,F,N,Y,0
101251,0,M,N,Y,1
101252,0,F,Y,N,1
101253,0,F,N,Y,0
101254,0,F,Y,N,1
101255,0,F,N,Y,0
101256,0,F,Y,Y,0
101257,0,M,N,Y,0
101260,0,M,Y,Y,0
101261,0,F,N,Y,0
101262,0,F,N,Y,0
101263,0,F,N,N,2
101264,0,M,Y,Y,0
101265,0,F,Y,N,0
101266,0,F,Y,N,2
101267,0,F,N,Y,0
101270,0,F,N,N,0
101272,0,M,N,Y,0
101273,0,F,Y,Y,0
101274,0,F,N,Y,0
101275,0,F,N,Y,0
101276,0,M,N,N,1
101277,1,F,Y,N,0
101278,0,F,N,N,0
101280,0,F,N,Y,0
101282,0,M,Y,Y,0
101283,0,F,Y,Y,0
101284,0,M,N,Y,0
101285,0,M,N,N,0
101286,1,F,N,Y,0
101288,0,F,N,Y,0
101289,0,F,N,Y,0
101291,1,F,N,N,0
101293,0,F,N,Y,0
101295,0,F,N,N,0
101298,0,F,Y,N,0
101300,1,F,N,N,0
101302,0,F,Y,N,0
101303,0,F,N,Y,0
101304,0,F,N,N,1
101306,0,F,N,Y,0
101307,0,M,Y,Y,1
101309,0,M,N,N,0
101310,0,F,N,N,0
101311,0,M,N,Y,0
101312,0,M,Y,Y,0
101313,0,F,N,Y,1
101314,0,F,N,Y,0
101315,0,M,N,Y,0
101316,0,M,N,Y,0
101317,0,F,Y,Y,0
101319,0,F,N,Y,1
101320,0,F,Y,N,1
101321,0,F,Y,Y,0
101322,0,F,Y,Y,0
101323,0,M,N,N,0
101324,0,F,N,Y,4
101325,0,F,N,Y,0
101326,0,F,N,Y,0
101328,0,M,N,Y,0
101330,1,F,Y,Y,0
101331,0,F,N,N,1
101333,0,F,N,Y,0
101334,0,F,Y,Y,0
101335,0,F,Y,Y,1
101336,0,F,Y,Y,0
101338,0,F,N,Y,0
101339,0,F,Y,N,0
101340,1,F,N,Y,1
101341,0,F,Y,N,0
101342,0,F,Y,N,0
101344,0,F,N,N,0
101347,0,F,N,Y,0
101348,0,F,N,N,1
101349,0,F,N,Y,0
101350,0,F,N,Y,0
101351,0,F,Y,Y,2
101352,0,M,N,Y,1
101357,0,M,N,Y,0
101359,0,M,N,N,0
101360,1,F,N,Y,0
101364,0,F,Y,Y,0
101369,0,F,Y,Y,1
101370,0,F,N,N,0
101371,0,M,N,Y,1
101372,0,F,Y,Y,0
101373,1,F,Y,Y,0
101375,0,F,N,N,0
101376,0,F,N,N,0
101377,0,F,N,N,0
101378,0,M,N,Y,0
101379,0,F,N,Y,0
101381,0,F,N,Y,0
101382,1,F,N,Y,0
101384,0,F,N,N,2
101385,0,M,N,Y,2
101386,0,F,Y,Y,0
101388,0,F,N,N,0
101389,0,M,Y,Y,0
101390,0,F,N,N,0
101391,0,F,N,N,0
101392,0,M,Y,Y,0
101393,0,F,Y,Y,1
101394,0,F,Y,Y,0
101395,0,F,N,Y,0
101396,0,F,Y,N,0
101397,0,F,N,Y,0
101400,0,F,N,Y,0
101402,0,M,Y,Y,3
101403,0,M,Y,Y,0
101404,0,M,Y,N,0
101405,0,M,N,N,0
101406,1,F,N,N,0
101407,0,F,N,N,1
101408,0,F,N,N,0
101409,0,F,Y,N,0
101410,0,F,N,Y,1
101411,0,F,N,N,0
101413,0,F,N,Y,0
101415,0,F,N,Y,0
101416,0,M,N,Y,0
101417,0,M,N,Y,2
101418,0,M,Y,N,0
101419,0,F,Y,N,2
101420,1,F,Y,N,2
101421,0,F,N,Y,1
101422,0,M,Y,Y,1
101423,0,F,N,Y,0
101424,0,M,N,Y,1
101425,0,F,Y,Y,0
101430,0,M,N,N,0
101431,0,M,N,Y,1
101432,0,F,Y,Y,0
101433,0,F,N,Y,0
101435,0,F,N,N,0
101436,0,F,Y,Y,2
101437,0,F,Y,Y,0
101438,0,F,N,Y,1
101439,0,F,N,Y,0
101441,0,M,N,Y,1
101442,0,M,N,N,0
101443,0,M,Y,Y,1
101444,1,F,N,N,0
101445,0,M,N,Y,0
101446,0,F,N,N,0
101447,0,F,N,N,0
101450,0,F,Y,N,1
101451,0,F,Y,Y,2
101452,0,F,Y,Y,1
101453,0,F,Y,Y,0
101454,0,F,N,Y,0
101455,0,F,Y,N,1
101456,0,F,N,N,0
101457,0,F,Y,Y,0
101458,1,F,N,N,0
101459,0,F,N,Y,0
101460,0,F,N,Y,0
101461,0,F,Y,Y,0
101462,0,F,N,Y,0
101463,0,F,Y,N,1
101464,0,F,Y,Y,1
101466,0,M,Y,Y,1
101468,0,F,Y,N,1
101469,0,M,N,Y,0
101470,0,F,Y,Y,0
101471,0,F,N,Y,0
101473,0,F,N,Y,2
101474,1,M,Y,Y,1
101475,0,F,N,N,0
101476,0,F,Y,N,3
101477,0,F,Y,Y,0
101479,0,F,Y,Y,0
101480,0,M,Y,Y,0
101481,0,F,Y,Y,1
101482,0,F,Y,N,0
101483,0,F,N,N,0
101484,1,F,N,Y,1
101485,0,F,Y,Y,1
101486,0,M,Y,Y,0
101487,0,F,N,Y,0
101488,0,F,N,N,0
101489,0,F,N,Y,1
101490,0,F,N,Y,0
101491,0,M,N,Y,1
101492,0,M,N,N,0
101493,0,M,Y,Y,0
101494,0,F,N,Y,1
101495,1,M,N,N,0
101496,0,F,N,Y,0
101499,0,F,N,N,1
101500,0,F,N,N,0
101501,0,F,N,Y,2
101502,0,F,Y,N,0
101503,0,F,N,Y,0
101505,0,F,N,Y,0
101506,0,F,N,Y,0
101507,0,M,N,N,0
101508,0,F,Y,Y,0
101509,0,F,N,Y,0
101510,0,F,N,Y,0
101511,0,F,N,Y,0
101512,0,F,Y,Y,0
101513,0,F,Y,N,1
101514,0,M,N,N,0
101515,1,F,N,Y,2
101516,1,F,N,Y,0
101517,0,F,Y,N,0
101518,0,F,Y,Y,2
101519,0,F,Y,Y,0
101520,0,M,N,Y,0
101521,0,M,Y,Y,0
101522,0,F,N,Y,1
101523,0,F,N,Y,0
101524,0,M,N,N,0
101525,0,F,N,N,0
101526,0,F,N,N,0
101527,0,M,N,Y,0
101528,0,F,N,Y,0
101529,0,M,N,Y,0
101530,0,F,N,Y,0
101531,1,F,N,Y,2
101532,0,F,Y,Y,1
101533,0,F,N,Y,1
101534,0,M,N,N,0
101535,0,F,N,Y,2
101536,0,F,Y,Y,0
101537,0,M,N,N,0
101538,1,F,N,Y,2
101539,0,F,N,N,0
101540,0,F,N,N,0
101541,1,F,N,Y,0
101542,0,F,Y,N,0
101543,0,M,N,Y,0
101544,0,F,N,Y,0
101545,0,M,Y,Y,1
101546,0,M,N,N,0
101549,0,F,N,Y,1
101551,0,F,N,N,0
101552,0,F,N,N,0
101553,0,F,Y,Y,0
101554,0,F,N,N,0
101556,0,M,Y,Y,1
101557,0,M,N,Y,2
101558,0,M,N,Y,0
101559,1,F,N,Y,0
101560,0,F,N,N,0
101561,0,M,N,Y,0
101562,0,F,Y,Y,1
101563,0,F,Y,Y,2
101564,1,M,N,Y,0
101565,0,F,N,Y,0
101566,0,F,N,Y,0
101567,0,F,N,N,0
101568,0,F,N,N,0
101569,0,F,Y,Y,0
101571,0,F,N,Y,0
101573,0,F,N,Y,1
101574,1,F,N,N,0
101575,1,F,N,N,0
101576,0,F,N,Y,1
101577,0,M,Y,Y,0
101579,0,F,N,Y,0
101581,0,F,Y,N,2
101582,0,F,N,N,0
101583,0,F,N,Y,0
101584,0,F,Y,Y,0
101586,0,F,Y,Y,0
101587,0,F,N,Y,0
101589,0,F,Y,Y,0
101590,0,M,Y,Y,0
101591,0,F,N,Y,0
101592,0,F,Y,Y,1
101593,0,F,N,Y,0
101594,0,F,N,Y,0
101595,0,F,N,Y,0
101596,0,F,N,N,0
101597,0,F,N,Y,0
101598,0,F,Y,Y,1
101599,0,F,N,N,2
101600,0,F,Y,Y,2
101601,0,F,Y,Y,0
101603,0,F,N,Y,0
101604,0,M,N,Y,0
101605,0,F,N,Y,0
101606,0,F,N,N,0
101607,0,F,N,Y,0
101608,0,F,Y,Y,2
101609,0,F,Y,Y,0
101611,0,M,N,N,0
101612,0,F,N,Y,0
101613,0,F,N,Y,0
101615,0,F,Y,N,0
101617,1,F,N,Y,1
101618,0,F,Y,Y,1
101620,0,F,N,Y,0
101621,0,F,N,Y,0
101622,0,F,Y,Y,1
101623,0,M,N,Y,0
101624,0,F,N,N,0
101625,0,F,N,Y,0
101626,0,F,Y,N,1
101627,0,F,Y,Y,0
101628,0,F,N,Y,0
101629,0,F,N,Y,0
101630,0,F,N,Y,0
101631,0,F,N,Y,0
101632,0,F,Y,Y,1
101633,0,F,Y,N,1
101634,0,M,Y,N,2
101635,0,M,Y,N,0
101636,0,F,Y,Y,0
101637,0,F,N,Y,0
101638,0,M,Y,Y,0
101639,0,M,Y,Y,0
101640,0,F,N,Y,2
101641,0,F,N,Y,0
101642,0,F,N,Y,0
101646,1,F,Y,Y,1
101647,0,M,Y,Y,0
101648,0,M,Y,Y,2
101651,0,F,N,Y,1
101652,0,F,Y,Y,1
101653,0,M,Y,Y,0
101654,0,F,N,Y,0
101655,0,F,N,Y,0
101656,0,F,N,N,0
101657,0,F,N,Y,0
101658,0,F,N,Y,0
101659,0,F,Y,Y,2
101660,0,F,N,Y,0
101661,0,F,N,N,0
101662,0,F,N,Y,1
101663,0,F,N,Y,0
101664,0,F,N,Y,0
101666,0,F,N,N,1
101668,0,F,Y,N,0
101670,0,F,N,Y,0
101671,0,F,N,N,1
101672,0,F,N,Y,0
101673,0,F,N,Y,0
101676,0,F,Y,Y,0
101677,0,M,Y,Y,0
101679,0,F,N,Y,1
101680,0,M,N,N,2
101681,0,F,Y,Y,1
101683,0,F,N,N,1
101684,0,F,N,Y,0
101685,0,F,Y,Y,0
101687,0,F,N,Y,0
101689,0,F,N,N,0
101690,0,M,N,N,0
101692,0,F,N,N,0
101693,0,F,N,Y,0
101694,0,F,Y,Y,0
101695,0,F,N,Y,1
101696,0,F,N,Y,0
101698,0,F,N,N,1
101699,0,F,Y,Y,3
101701,0,M,Y,N,1
101702,0,F,N,N,0
101703,0,F,Y,N,1
101704,0,F,N,N,0
101705,1,M,N,Y,0
101706,0,F,N,N,0
101707,0,M,N,N,0
101708,0,M,N,Y,1
101709,0,F,Y,N,0
101710,0,F,N,Y,0
101712,0,F,N,N,0
101713,0,F,Y,Y,0
101716,0,M,Y,Y,2
101718,0,M,N,Y,0
101719,0,M,N,Y,1
101720,0,F,N,N,0
101721,1,M,N,Y,0
101722,0,F,N,Y,1
101723,1,F,Y,Y,1
101724,0,F,Y,Y,0
101725,0,F,N,Y,0
101726,0,F,N,Y,0
101727,0,M,N,Y,0
101729,0,F,N,N,0
101730,1,F,Y,N,2
101731,0,F,Y,Y,1
101733,0,M,Y,Y,0
101734,0,F,N,Y,0
101735,0,F,Y,N,0
101736,0,F,N,N,0
101737,0,F,N,Y,1
101738,0,F,N,Y,1
101739,0,M,N,Y,0
101740,0,F,N,Y,0
101741,0,F,Y,N,0
101742,0,F,N,Y,0
101743,0,M,N,Y,0
101744,0,F,N,N,0
101745,0,M,N,Y,0
101746,0,F,Y,Y,2
101747,0,M,N,Y,0
101748,0,F,N,N,0
101749,0,F,Y,Y,0
101750,0,F,N,Y,0
101751,0,F,Y,Y,1
101752,0,F,N,N,0
101753,0,M,Y,Y,0
101754,0,M,Y,Y,1
101755,0,F,N,Y,0
101756,0,F,Y,Y,0
101760,0,F,N,Y,0
101763,0,F,N,N,0
101765,0,F,Y,Y,0
101766,0,M,N,Y,0
101767,0,F,N,Y,0
101768,0,F,N,Y,0
101770,0,F,N,Y,0
101771,0,F,Y,Y,0
101772,1,F,N,Y,0
101773,0,M,N,N,0
101774,0,F,Y,Y,1
101775,0,F,Y,N,0
101776,0,F,N,N,0
101777,0,F,Y,Y,1
101778,0,F,N,N,0
101779,0,F,N,Y,0
101782,0,F,Y,N,0
101783,0,F,N,Y,1
101785,0,F,N,N,0
101786,0,M,Y,Y,1
101787,0,F,Y,Y,0
101788,0,M,N,N,0
101790,0,F,N,Y,0
101791,0,F,N,Y,0
101792,0,F,N,N,1
101793,0,M,Y,N,0
101794,0,F,N,Y,1
101795,0,F,Y,N,2
101796,1,F,Y,Y,1
101797,0,M,N,Y,0
101798,0,F,Y,Y,0
101799,0,M,N,Y,1
101800,0,M,Y,N,0
101801,0,F,N,N,0
101802,0,F,Y,Y,0
101803,1,F,Y,N,0
101804,0,F,Y,Y,2
101805,1,M,Y,Y,0
101806,0,F,N,Y,1
101807,0,F,Y,Y,2
101808,0,F,N,Y,1
101809,0,F,N,Y,0
101810,0,F,N,Y,0
101811,0,F,N,Y,0
101813,0,F,N,Y,0
101814,0,M,N,Y,0
101815,0,F,N,Y,0
101817,0,F,Y,Y,1
101818,0,M,Y,Y,0
101820,0,M,Y,N,0
101821,0,M,Y,Y,3
101822,0,M,N,N,0
101823,0,F,Y,Y,2
101824,0,F,Y,Y,1
101825,0,M,N,Y,0
101826,0,F,Y,N,1
101828,0,F,N,Y,1
101829,0,M,Y,Y,0
101830,0,M,Y,N,0
101831,0,F,N,Y,0
101832,0,F,N,Y,0
101833,0,F,N,Y,0
101834,0,F,Y,Y,0
101835,0,F,Y,Y,0
101836,0,F,Y,Y,2
101837,0,F,Y,Y,0
101838,0,F,N,Y,0
101840,0,F,Y,Y,1
101841,0,F,Y,Y,0
101842,1,F,N,Y,0
101844,0,F,N,Y,0
101845,0,F,N,N,0
101846,0,F,N,N,0
101847,0,F,N,Y,3
101848,0,F,Y,Y,1
101849,0,F,N,Y,0
101850,0,F,N,Y,0
101852,0,M,Y,Y,0
101853,0,F,N,N,0
101854,0,M,N,Y,1
101855,0,M,Y,Y,0
101856,0,F,N,N,1
101857,0,F,N,Y,0
101858,0,F,N,Y,0
101859,1,M,Y,Y,0
101860,0,F,N,Y,0
101861,0,F,N,N,1
101862,0,M,N,Y,0
101864,0,F,N,N,0
101865,0,F,Y,N,0
101866,0,F,N,N,0
101868,0,F,N,Y,0
101869,0,F,Y,Y,2
101871,1,F,N,N,0
101872,0,M,N,Y,1
101874,1,F,N,Y,0
101875,0,M,Y,Y,1
101876,0,F,N,Y,0
101877,0,F,N,N,0
101881,0,M,N,N,0
101882,0,M,Y,Y,0
101883,1,F,N,Y,1
101884,0,F,N,Y,0
101885,0,F,N,Y,0
101886,0,F,N,Y,0
101888,0,M,Y,N,0
101889,0,F,N,Y,0
101890,0,F,Y,Y,0
101891,0,F,N,Y,0
101892,0,F,N,Y,0
101893,0,F,Y,Y,0
101894,0,M,N,N,0
101895,0,M,N,Y,0
101896,0,F,Y,Y,0
101898,0,F,N,Y,0
101899,0,F,Y,Y,2
101900,0,F,Y,N,1
101902,0,F,N,Y,0
101904,0,F,N,N,0
101905,0,F,N,N,0
101906,0,F,N,Y,3
101907,0,M,N,N,1
101908,0,M,N,N,0
101909,0,F,Y,N,0
101910,0,M,N,Y,0
101911,0,F,N,N,1
101912,0,F,Y,N,0
101913,0,M,N,Y,0
101914,0,F,Y,Y,0
101915,0,F,Y,Y,0
101916,0,F,N,Y,1
101917,0,F,Y,Y,2
101918,0,F,N,N,0
101919,0,F,N,Y,0
101923,0,F,N,Y,0
101924,0,M,N,Y,0
101925,0,F,N,Y,0
101926,0,F,N,Y,0
101927,0,F,N,Y,0
101928,0,F,N,Y,2
101929,1,F,Y,Y,0
101930,0,M,N,Y,1
101931,0,F,Y,Y,0
101932,0,F,Y,Y,0
101933,0,M,N,Y,0
101934,0,F,Y,N,1
101935,0,F,N,N,0
101936,0,F,N,Y,1
101937,0,F,N,Y,0
101938,0,F,N,Y,1
101939,0,F,N,N,0
101940,0,F,N,Y,0
101941,0,M,N,N,1
101942,0,F,Y,Y,0
101943,0,F,N,N,0
101944,0,M,N,Y,0
101945,0,F,Y,N,0
101946,0,F,N,Y,0
101947,0,F,N,Y,0
101948,0,F,Y,Y,0
101949,0,F,N,Y,0
101950,1,F,N,Y,0
101951,0,F,Y,N,0
101952,0,F,N,Y,1
101953,0,F,N,Y,0
101955,0,M,N,Y,0
101956,0,F,N,N,0
101957,0,F,Y,Y,0
101958,0,F,Y,Y,0
101959,0,M,N,Y,0
101960,0,M,N,Y,0
101963,0,F,N,N,0
101964,0,F,N,Y,1
101965,0,F,N,N,0
101966,0,F,N,N,0
101967,0,F,N,Y,0
101968,0,M,Y,Y,1
101969,0,M,Y,Y,1
101970,1,F,Y,N,0
101972,0,F,Y,N,0
101973,0,F,N,N,0
101974,0,F,N,Y,0
101975,0,M,N,Y,1
101977,0,F,Y,Y,0
101978,0,F,Y,N,1
101979,0,M,N,Y,0
101980,1,F,Y,N,0
101981,1,M,Y,Y,0
101982,0,F,N,Y,0
101983,1,F,N,Y,0
101984,0,F,N,N,0
101985,0,F,Y,N,0
101986,0,F,Y,Y,0
101987,0,F,N,N,0
101988,1,F,N,Y,0
101989,0,M,N,Y,0
101990,0,F,Y,Y,0
101991,0,M,N,N,0
101992,0,F,Y,Y,0
101993,0,F,Y,Y,1
101994,0,F,Y,Y,2
101995,0,F,N,N,1
101997,0,F,N,N,1
101998,0,M,N,Y,0
101999,0,F,N,Y,0
102000,0,F,N,Y,0
102001,0,F,N,Y,1
102003,1,M,N,N,0
102004,0,F,N,N,1
102006,0,F,N,Y,2
102008,0,F,N,N,0
102009,0,M,Y,N,1
102010,0,F,N,Y,3
102011,0,F,Y,Y,0
102012,0,M,N,N,0
102013,0,M,N,Y,4
102014,0,F,Y,Y,1
102015,0,F,N,Y,0
102016,0,F,Y,Y,0
102018,0,F,Y,Y,1
102020,1,F,N,Y,1
102021,0,F,Y,Y,0
102022,0,F,N,Y,0
102023,0,F,N,Y,0
102024,1,F,N,Y,0
102025,1,F,N,N,0
102026,0,F,N,Y,3
102027,0,F,N,Y,1
102028,1,F,Y,Y,0
102030,0,F,N,Y,1
102031,1,F,N,Y,0
102032,0,M,Y,Y,0
102033,0,M,N,N,0
102034,0,F,Y,N,1
102035,0,F,Y,Y,2
102036,0,M,N,N,0
102037,0,F,Y,Y,1
102038,0,F,Y,N,2
102039,0,M,Y,Y,1
102040,0,M,N,Y,1
102041,0,F,N,Y,0
102042,0,F,Y,Y,0
102043,0,F,N,N,0
102044,0,F,Y,Y,2
102045,0,F,N,Y,0
102047,0,F,Y,N,0
102048,0,F,N,N,0
102049,0,F,Y,Y,1
102053,1,M,N,N,0
102055,0,M,N,N,0
102056,0,F,N,N,1
102057,0,F,N,N,0
102058,0,F,N,Y,0
102059,0,M,N,Y,0
102060,0,F,N,Y,0
102061,0,F,N,Y,0
102063,0,F,N,Y,0
102065,0,F,N,Y,0
102066,0,M,Y,Y,0
102069,0,F,N,Y,1
102071,0,F,N,N,0
102072,0,F,N,Y,2
102073,1,F,N,Y,0
102074,0,F,N,N,1
102075,0,F,N,N,0
102076,0,F,N,Y,0
102077,0,F,Y,N,0
102078,0,F,N,Y,0
102079,0,F,Y,N,1
102080,0,F,N,N,0
102081,0,M,N,Y,1
102082,0,F,N,N,1
102083,1,F,Y,Y,0
102084,0,M,N,Y,3
102085,0,F,N,N,1
102086,0,F,Y,Y,0
102087,0,F,N,Y,0
102088,0,F,Y,Y,1
102089,0,F,N,Y,0
102091,0,F,Y,Y,0
102093,0,F,Y,Y,0
102094,0,M,Y,N,1
102095,0,F,Y,N,0
102096,0,F,N,Y,0
102097,0,M,Y,Y,1
102098,0,F,Y,Y,0
102101,0,M,Y,Y,0
102102,0,F,N,Y,0
102103,0,F,Y,N,0
102104,0,M,N,Y,0
102106,0,F,N,Y,0
102107,0,F,Y,Y,0
102108,0,M,N,Y,1
102109,0,F,N,N,2
102110,0,F,N,Y,0
102111,0,F,Y,Y,0
102114,1,F,N,Y,2
102115,0,F,Y,Y,0
102116,0,F,Y,Y,0
102117,0,M,Y,N,0
102118,0,F,N,Y,0
102119,0,F,Y,Y,2
102120,0,M,Y,Y,0
102121,0,M,Y,Y,2
102124,0,M,N,Y,0
102127,0,F,Y,Y,1
102129,0,F,N,Y,2
102130,0,F,N,Y,1
102131,0,M,Y,N,2
102132,0,M,N,Y,0
102133,1,F,N,Y,0
102134,0,F,N,Y,1
102135,1,F,N,N,0
102136,0,F,N,N,1
102137,0,M,Y,Y,1
102138,0,M,N,Y,0
102139,0,F,Y,Y,1
102140,0,F,N,Y,0
102141,0,F,N,N,0
102142,0,F,Y,Y,0
102143,0,F,Y,Y,0
102144,0,F,N,Y,0
102145,0,M,N,Y,0
102148,1,M,N,Y,2
102149,0,F,Y,Y,0
102150,0,F,N,Y,0
102152,0,F,N,N,0
102153,0,M,N,N,2
102154,0,F,N,N,0
102155,0,F,N,N,0
102157,0,F,Y,Y,0
102160,0,F,N,Y,0
102161,0,F,N,N,1
102163,0,F,Y,Y,0
102164,0,F,N,N,0
102167,0,F,N,Y,0
102168,0,F,N,Y,0
102169,0,F,N,Y,0
102170,0,F,Y,Y,0
102171,0,F,N,N,1
102172,0,F,Y,Y,0
102173,0,F,N,Y,0
102175,0,M,N,N,0
102176,0,F,Y,N,0
102178,0,F,N,N,0
102179,0,M,N,Y,0
102180,0,F,N,N,1
102181,0,M,N,N,0
102182,0,F,N,Y,0
102183,0,F,Y,N,0
102184,0,F,N,Y,0
102185,0,F,Y,Y,0
102186,0,F,Y,N,2
102187,0,F,N,Y,0
102188,0,M,N,Y,0
102189,0,M,N,Y,0
102190,0,F,Y,N,0
102191,0,M,Y,N,0
102192,0,F,N,N,0
102194,0,F,N,Y,0
102195,0,F,N,N,0
102196,0,F,Y,Y,0
102197,0,F,Y,N,0
102199,0,F,N,N,0
102201,0,F,Y,Y,1
102202,0,F,Y,Y,0
102203,0,M,N,N,0
102204,0,F,N,N,0
102207,0,F,N,Y,1
102208,1,F,Y,Y,0
102209,0,M,N,N,0
102210,0,F,N,Y,0
102211,0,F,Y,Y,0
102212,0,M,N,N,0
102213,0,F,N,Y,1
102214,0,F,N,Y,0
102215,0,M,N,N,0
102216,0,F,Y,Y,0
102217,1,M,Y,N,1
102219,0,F,Y,N,0
102220,0,F,N,Y,1
102222,0,F,Y,N,0
102223,0,F,Y,N,2
102224,0,M,Y,Y,2
102225,1,F,N,Y,2
102226,0,F,N,N,1
102227,0,M,Y,Y,0
102228,0,F,Y,N,0
102229,0,F,N,N,0
102231,0,F,N,Y,0
102232,0,F,N,N,0
102233,0,F,Y,N,1
102234,0,M,N,Y,0
102235,1,F,N,N,0
102236,0,M,N,Y,1
102237,0,F,Y,Y,1
102239,0,F,N,Y,1
102240,0,F,N,N,0
102241,0,F,N,N,0
102242,0,F,N,Y,0
102243,0,F,Y,Y,0
102244,0,F,N,Y,2
102245,0,F,Y,Y,0
102246,0,F,N,Y,1
102247,0,F,N,Y,0
102249,0,F,N,Y,0
102250,0,F,Y,Y,0
102251,0,F,Y,Y,0
102253,0,F,Y,Y,1
102254,1,F,N,Y,0
102255,1,M,N,Y,2
102256,0,F,N,N,1
102257,0,F,N,Y,0
102258,0,M,Y,Y,0
102260,0,M,N,N,0
102261,0,F,Y,N,1
102263,0,F,N,N,0
102264,0,F,N,N,1
102265,0,F,Y,Y,0
102266,0,M,N,Y,0
102267,0,F,N,Y,0
102268,0,M,N,Y,0
102269,0,F,N,N,0
102270,0,F,N,Y,0
102271,0,F,N,Y,0
102272,0,F,Y,Y,0
102274,0,F,N,N,2
102275,0,M,Y,Y,0
102277,0,F,N,Y,0
102278,0,F,N,Y,3
102279,1,F,N,N,1
102280,0,F,N,N,2
102282,0,F,N,N,0
102283,0,M,N,Y,0
102284,0,F,N,N,0
102285,0,F,Y,Y,0
102287,0,F,N,N,1
102288,0,F,N,N,0
102289,0,F,N,Y,0
102290,0,M,Y,Y,0
102291,0,F,Y,Y,0
102292,0,M,Y,N,1
102295,0,F,N,Y,0
102297,0,F,Y,Y,2
102299,0,F,Y,Y,0
102300,0,M,N,N,2
102301,0,F,Y,Y,0
102302,0,F,N,N,1
102304,0,F,N,Y,0
102305,0,F,N,N,0
102306,0,F,N,Y,0
102307,0,F,N,Y,0
102308,0,M,N,N,0
102310,0,F,N,Y,1
102311,0,M,Y,Y,2
102312,0,F,N,Y,0
102313,0,F,N,Y,2
102314,0,F,Y,N,1
102316,0,F,Y,Y,2
102317,0,F,Y,Y,0
102318,0,F,Y,Y,0
102319,0,F,Y,Y,0
102320,0,F,N,Y,0
102321,0,F,N,Y,1
102322,0,M,N,Y,0
102323,0,F,N,Y,0
102324,0,F,Y,Y,0
102325,0,F,N,Y,0
102326,0,F,N,Y,1
102327,0,F,N,N,1
102328,0,F,N,Y,0
102329,0,F,N,Y,0
102330,0,F,N,N,0
102331,0,M,N,N,1
102332,0,F,N,Y,0
102333,0,M,N,Y,0
102334,1,F,Y,Y,1
102335,0,F,N,Y,1
102336,0,F,Y,Y,0
102337,1,F,N,Y,0
102338,0,F,Y,Y,0
102339,0,F,Y,N,1
102341,0,F,N,N,2
102345,0,M,N,Y,0
102348,0,F,Y,Y,0
102349,0,F,N,N,1
102350,0,F,Y,N,0
102351,0,F,N,N,0
102352,0,F,N,Y,0
102353,0,F,N,Y,0
102354,0,F,Y,Y,0
102355,0,F,N,Y,0
102356,0,F,Y,Y,1
102357,0,F,N,Y,0
102358,0,F,N,N,0
102359,0,F,N,N,0
102360,0,F,N,N,0
102361,0,F,N,N,0
102363,0,F,Y,Y,0
102364,0,F,Y,N,1
102365,0,F,Y,N,0
102366,0,M,N,N,0
102367,0,F,Y,Y,2
102368,0,F,N,Y,1
102369,0,F,N,Y,1
102370,0,F,Y,N,0
102371,0,M,N,Y,0
102372,0,F,N,Y,0
102373,0,F,Y,Y,2
102375,0,F,N,Y,0
102376,1,M,N,Y,0
102377,0,F,N,Y,0
102378,0,F,Y,Y,0
102379,0,M,Y,Y,0
102381,0,F,N,Y,0
102382,0,F,N,N,0
102383,0,F,N,N,1
102384,0,M,N,N,0
102385,0,F,N,N,0
102386,0,F,N,Y,0
102388,0,M,Y,Y,0
102389,0,F,Y,N,1
102390,0,F,Y,Y,1
102391,0,F,N,Y,1
102392,1,F,N,N,0
102394,0,F,N,Y,0
102395,0,F,N,Y,1
102396,0,M,N,Y,0
102397,0,F,Y,Y,0
102398,0,F,N,N,2
102399,0,F,Y,Y,1
102400,0,F,Y,N,1
102401,0,M,Y,Y,1
102402,0,F,Y,Y,0
102404,0,M,Y,Y,2
102406,0,F,Y,Y,2
102407,1,F,N,N,0
102408,0,F,N,Y,0
102409,0,F,N,N,0
102410,0,F,Y,N,2
102411,0,F,N,Y,0
102412,0,F,N,N,0
102417,0,F,N,N,1
102418,0,F,N,Y,0
102419,0,F,N,Y,0
102420,0,M,N,N,0
102421,0,F,N,Y,0
